Review,Topics,Positive,Neutral,Negative,Token Predictions Corrected
"Quem nunca comeu comida mexicana não sabe o que está perdendo, é perfeita para quem gosta de massas e comida salgada e apimentada. O restaurante é bem legal, com funcionários vestidos com roupas mexicanas e ainda tem um trio que vai de mesa em mesa...Mais",0,0.15823720395565033,0.2278352528810501,0.6139275431632996,"[('mexicana', 'I-MISC'), ('mexicana', 'I-MISC')]"
"Restaurante muito legal. Preço bom. Comidas e drinks bem gostosos. Garçons atenciosos. Na decoração, tem uns chapéus mexicanos que você pode tirar foto. É bem legal!",0,0.7881886959075928,0.06602964550256729,0.14578168094158173,"[('mexicano', 'I-MISC')]"
"Restaurante top de mais , comida mexicana muito gostosa estão todos de parabéns De o atendimento até a comida showwwww",0,0.8791202902793884,0.04720574617385864,0.07367388159036636,"[('mexicana', 'I-MISC')]"
"Restaurante maravilhoso, eu amo comida mexicana. Atendimento perfeito, atendentes muito animados, amo estar aqui!! Venham!",0,0.9815446138381958,0.009230062365531921,0.009225309826433659,"[('mexicana', 'I-MISC')]"
"Bar típico mexicano, comida e atendimento excelentes. Diversão garantida com os mariachis. Ótimo ambiente.",0,0.9607465863227844,0.023987509310245514,0.01526597049087286,"[('mexicano', 'I-MISC')]"
Sou de Minas e essa é a minha primeira vez em um mexicano a comida é ótima os drinks são maravilhosos atendimento impecável super recomendo.,0,0.8935985565185547,0.03940049931406975,0.06700094789266586,"[('Minas', 'I-LOC'), ('mexicano', 'I-MISC')]"
"Ótimo local, ambiente agradável para família e amigos, comida mexicana da melhor qualidade. Extremamente animado pelo tequileiro e mariachis. Recomendo!",0,0.9628738760948181,0.014921163208782673,0.02220492996275425,"[('mexicana', 'I-MISC')]"
"Comida mexicana de primeira,  extremamente temperada e picante,  ótimo atendimento e um ambiente agradável e descontraído.",0,0.44425317645072937,0.05066261440515518,0.5050842761993408,"[('mexicana', 'I-MISC')]"
"Primeira vez que vou a um restaurante mexicano, e posso dizer que acertei o lugar, muito bonito, decoração típica, comida boa, e por incrível que pareça o atendimento é bom, se não me engano a atendente se chamava Cleide, muita simpática e agradável , coisa...Mais",0,0.875599205493927,0.06463312357664108,0.05976776033639908,"[('mexicano', 'I-MISC'), ('Cleide', 'I-PER')]"
"Ambiente agradável, bom atendimento e boa comida. 
Boa opção de mexicano no Rio de Janeiro. Fácil acesso para quem está na Barra",0,0.9564908146858215,0.023373978212475777,0.020135292783379555,"[('Rio', 'I-LOC'), ('de', 'I-LOC'), ('Janeiro', 'I-LOC'), ('Barra', 'I-LOC')]"
"Muito bom!! A comida é maravilhosa e o atendimento é bom, tem uma equipe que canta música mexicana e anima as mesas. É um pouco caro, mas vale a pena a experiência!!!",0,0.9678906798362732,0.009901439771056175,0.02220786176621914,"[('mexicana', 'I-MISC')]"
"Espetacular! Quando entramos no restaurante/bar já nos impressionamos com a decoração de Halloween, impecável e cheia de detalhes. O cardápio tem ótimos preços e ótimas opções, os combinados servem muito bem! A banda mexicana é um show a parte, quando percebemos estavam todos em pé...Mais",0,0.8015360832214355,0.037713874131441116,0.16075004637241364,"[('Halloween', 'I-MISC'), ('mexicana', 'I-MISC')]"
"Restaurante mexicano com a comida extremamente gostosa, ambiente super agradável e bebidas gostosas, isso sem falar da banda de músicos ao vivo cantando várias músicas, animando o ambiente e deixando tudo muito mais divertido. Excelente experiência.",0,0.9511475563049316,0.034053072333335876,0.01479932852089405,"[('mexicano', 'I-MISC')]"
"Tudo é muito bom! Estrutura, tema, decoração, atendimento e, principalmente, o cardápio. 
Sem dúvidas o melhor restaurante mexicano que já estive.",0,0.9781194925308228,0.0071984813548624516,0.014682065695524216,"[('mexicano', 'I-MISC')]"
A casa apresenta um excelente atendimento.  Um ambiente super agradável e divertido. Exemplo  para famílias e amigos. Um ótimo cardápio e variedade de comida mexicana.,0,0.9749703407287598,0.013684239238500595,0.01134540420025587,"[('mexicana', 'I-MISC')]"
"Fui no meu aniversário e posso dizer com toda certeza que foi o melhor que já tive! Mariachis, tequileiros, e a melhor comida mexicana. Ambiente bonito, bem decorado, atendimento excelente e preço agradável... Aniversariante não paga o couvert, ganha um shot de tequila e de...Mais",0,0.9579600691795349,0.02422088384628296,0.01781901717185974,"[('mexicana', 'I-MISC')]"
"Esse restaurante é um dos meus favoritos, excelência em comida mexicana, com um atendimento acolhedor tanto na cordialidade dos funcionários, ( gerente Rafael em destaque) tanto quanto na ornamentação da casa.",0,0.9743693470954895,0.01260400377213955,0.013026626780629158,"[('mexicana', 'I-MISC'), ('Rafael', 'I-PER')]"
"Pra mim o melhor mexicano do rio, com comida maravilhosa e atendimento perfeito!! Sou cliente assídua, venho sempre!",0,0.8696257472038269,0.024701306596398354,0.10567297786474228,"[('rio</s>', 'I-LOC')]"
"A decoraçao é muito legal e todos os funcionarios sao animados: tequileiros, mariachis, graçons, até o segurança dança ao som dos mariachis. É um lugar legal,para se ir em turma, a comida e muito boa e a animaçao garantida.",0,0.7091048955917358,0.06867235153913498,0.2222227305173874,[]
"A variedade de comida é muito boa.
Os garçons são super atenciosos.
Decoração e temática mexicana agradável.",0,0.9492868781089783,0.02029522880911827,0.030417878180742264,"[('mexicana', 'I-MISC')]"
"Noite Mexicana super animada!!!!
Local diferenciado! 
Comidas maravilhosas! 
Voltaremos com certeza!!!",0,0.9794840812683105,0.011769185774028301,0.008746716193854809,"[('Mexicana', 'I-MISC')]"
"Adorei a ambientação do local, nos remete a um pedacinho do México. Os músicos tocando e animando o local, além dos tequileiros bem caracterizados. A comida é ótima, tem bastantes opções para quem curte pimenta ou não e drinks variados.",0,0.5954571962356567,0.10416251420974731,0.30038022994995117,"[('México', 'I-LOC')]"
"Foi um lugar bem bacana, com comida e bebida saborosas e com uma banda  de cantores mexicanos muito animada! La tem ar-condicionado (o que pra sensação térmica  de 50c eh excelente) e a localização eh bem legal também (fui na do jardim
Oceânico). Adorei a...Mais",0,0.8937594294548035,0.03548513725399971,0.07075542211532593,"[('mexicano', 'I-MISC'), ('Oceânico', 'I-LOC')]"
"Ótimo atendimento, os pedidos são rapidamente atendidos, os pratos são muitos saborosos, temperos bem equilibrados. Boa seleção de drinks, cervejas e tequila. O ambiente é muito aconchegante, com decoração mexicana e há um grupo musical que toca música mexicana nas mesas.",0,0.9126437306404114,0.034545596688985825,0.05281071737408638,"[('mexicana', 'I-MISC'), ('mexicana', 'I-MISC')]"
"Excelente restaurante, autentica cozinha Mexicana com um cardápio muito farto com varias opções de comidas e bebidas. 
Os pratos são maravilhosos, feito com muito capricho e muito saborosos, os drink também são um show a parte, para agradar todos os paladares. 
O atendimento é ótimo,...Mais",0,0.9495953917503357,0.02760223299264908,0.022802304476499557,"[('Mexicana', 'I-MISC')]"
Ótima opção para quem quer se divertir. Comida mexicana muito bem feita. Atendimento bom. Vale a pena conferir.,0,0.863010048866272,0.05268566682934761,0.08430429548025131,"[('mexicana', 'I-MISC')]"
"Fui mal atendida, o garcom errou duas vezes o pedido e ainda ficou irritado de ter que trocar a bebida. O restaurante estava vazio enquanto todos os outros da Olegario estavam explodindo, entramos so pq queriamos comida mexicana mesmo, porem nos arrependemos muito.Mais",0,0.04057246446609497,0.039524439722299576,0.919903039932251,"[('Olegario', 'I-ORG'), ('mexicana', 'I-MISC')]"
"O local é bem bacana e com o tema mexicano bem legal. Os garçons são bem simpáticos. Pode tomar um susto de vez em quando, com a tequileira batendo a garrafa em sua mesa. Vale à pena. O preço é justo e as porções são...Mais",0,0.1603737473487854,0.1007673442363739,0.7388588786125183,"[('mexicano', 'I-MISC')]"
"Perfeito para os amantes de comida mexicana, bem temperada, excelente ambiente e boas opções. Fiquei apaixonada",0,0.9862886667251587,0.00895096268504858,0.004760342184454203,"[('mexicana', 'I-MISC')]"
"Aqui vai uma dica para quem ainda não é familiar com comida mexicana, vá sem medo. O cardápio é delicioso e amigável, as comidas e pratos são excelentes. Não tem erro. E para concluir, você vai degustar os melhores e mais charmosos drinks.",0,0.8157896399497986,0.13136814534664154,0.05284227058291435,"[('mexicana', 'I-MISC')]"
"o lugar ideal para quem procura musica , diversão e boa comida, o ambiente e algo a parte muito bem decorado, so falta colocar cerveja mexicana no menu, fora isso excelente lugar.",0,0.9593076109886169,0.02794509194791317,0.01274733617901802,"[('mexicana', 'I-MISC')]"
É um restaurante com comidas mexicanas bem preparadas. O atendimento melhorou consideravelmente desde que instalaram cardápios digitais na mesa. O garçom apenas tira dúvidas ou leva o prato porque tudo é pedido diretamente no cardápio. O uso de comandas digitais também é outro ponto positivo...Mais,0,0.7779751420021057,0.09618614614009857,0.1258387714624405,"[('mexicana', 'I-MISC')]"
"Gostei muito! Do ambiente, da frequência, da comida! Dica: Precisa chegar cedo porque enche e eles não reservam lugares!
Durante a noite, passam mariates cantando e tocando músicas tradicionais caribenhas e mexicanas.. além de... #TEQUILA!!!
É um lugar pra descontrair com amigos e não é...Mais",0,0.7533617615699768,0.055163461714982986,0.19147473573684692,"[('mexicana', 'I-MISC')]"
"Além da Barra, existe uma filial no Jardim Botânico, objeto desta avaliação. Obviamente, a cozinha é mexicana. No cardápio, existe uma indicação do quanto é apimentado o prato. O ponto alto do lugar é o grupo de Mariachis que tocam e alegram o ambiente, indo...Mais",0,0.55641108751297,0.13421617448329926,0.3093727231025696,"[('Barra', 'I-LOC'), ('Jardim', 'I-LOC'), ('Botânico', 'I-LOC'), ('mexicana', 'I-MISC'), ('Maria', 'I-MISC')]"
"Fomos com um grupo de amigos. No momento tinha uma pequena fila de espera mas conseguimos uma mesa rapidamente.

O restaurante tem uma temática muito bacana! Tudo muito bem decorado. O atendimento foi bom.

Animação garantida com os 3 rapazes “mexicanos” que cantam e vão...Mais",0,0.6732009649276733,0.04098609834909439,0.2858129143714905,[]
"Meu restaurante mexicano preferido, já comemorei meu aniversário no local e sempre vou com meus amigos. Na última visita chegamos quase na hora do fechamento e fomos super bem atendidos . Tirando o ""Churros del Chavo"" que estava um pouco fora do padrão. Os tequileros...Mais",0,0.6443779468536377,0.1084529310464859,0.24716916680335999,"[('mexicanoChurros', 'I-MISC'), ('del', 'I-MISC'), ('Chavo', 'I-MISC')]"
"Local muito bem localizado, boa musica, boa comida, além de que o atendimento é super bom! Comida mexicana so no guacamole mesmo!",0,0.984750509262085,0.007634064648300409,0.007615413051098585,"[('mexicana', 'I-MISC')]"
Lugar muito agradável e divertido. Boa comida. Cumpre o que promete. Com certeza viverá um noite mexicana.,0,0.9599800705909729,0.025403106585144997,0.014616896398365498,"[('mexicana', 'I-MISC')]"
"Já fui algumas vezes é adoro!
Bar e restaurante temático, mexicano. Me sinto em Cancún quando estou lá.",0,0.5416615605354309,0.07752300798892975,0.38081541657447815,"[('mexicano', 'I-MISC'), ('Cancún', 'I-LOC')]"
"Excelente restaurante, comida maravilhosa, atendimento muito bom e ótimo para se divertir e compartilhar com amigos um noite mexicana.",0,0.9871810078620911,0.00809355080127716,0.004725527949631214,"[('mexicana', 'I-MISC')]"
"A comida é sem dúvida uma das melhores mexicanas feitas no Rio. Frenquento ao menos uma vez por mês. 
O Restaurante tem uma decoração linda e super aconchegante. Peca no atendimento que não é dos melhores, os garçons não são muito atenciosos, somem e você...Mais",0,0.6103976964950562,0.14457419514656067,0.24502818286418915,"[('mexicana', 'I-MISC'), ('Rio', 'I-LOC')]"
